X,Y,objectid,oa11cd,lad11cd,st_areasha,st_lengths
-4.15667008837851,50.4209748986931,73612,E00075927,E06000026,50053.34595,1270.93868957258
-4.16289423083783,50.4211274767659,73613,E00075928,E06000026,38120.44581,1082.11757766402
-4.15366750414563,50.4209477430097,73614,E00075929,E06000026,34836.7334845,900.047172407117
-4.16150950069631,50.4220799765871,73615,E00075930,E06000026,36265.819408,1148.62075933532
-4.15905233992148,50.4199277565113,73616,E00075931,E06000026,48284.98095,1627.56959664967
-4.15404587914592,50.4190451229268,73617,E00075932,E06000026,47892.8788255,1329.03961488295
-4.13474087199561,50.4175483296821,73618,E00075933,E06000026,193618.7788915,3072.90784514788
-4.13464485531073,50.4196696726601,73619,E00075934,E06000026,59396.13717,1321.48225913027
-4.15032218788168,50.4195298882732,73620,E00075935,E06000026,68289.7745975,1931.02103384553
-4.15875677892096,50.418763333373,73621,E00075936,E06000026,34840.1712135,1244.78828363372
-4.1207266827077,50.3865646236795,73622,E00075937,E06000026,98322.016858,1724.04013726236
-4.12796882237166,50.3960020533242,73623,E00075938,E06000026,73505.9106825,1794.50027361929
-4.13154454089545,50.3951863533827,73624,E00075939,E06000026,93751.1368275,1390.59418342864
-4.11656319826643,50.3902599295438,73625,E00075940,E06000026,38957.8880105,1313.56584435616
-4.11879818456519,50.3881102989368,73626,E00075941,E06000026,52179.0125035,1427.84460915901
-4.13295440032463,50.3887444629573,73627,E00075942,E06000026,74780.9454275,1488.26951583288
-4.12719692546154,50.3877343734264,73628,E00075943,E06000026,98541.1445785,1931.89402686836
-4.12141996044765,50.3837922596755,73629,E00075944,E06000026,95294.30407,2209.54769268797
-4.12711440514339,50.3847352041825,73630,E00075945,E06000026,69837.582114,1436.84387672289
-4.12430866374534,50.3862246002543,73631,E00075946,E06000026,97086.6387525,1659.74123031097
-4.13100956664213,50.3857320680899,73632,E00075947,E06000026,60178.2909425,1343.27410321721
-4.13276629049225,50.3839561326951,73633,E00075948,E06000026,22486.57191,760.128641957936
-4.13406883942509,50.382416513805,73634,E00075949,E06000026,65770.4036265,2398.32830055313
-4.13017135330277,50.3840591938743,73635,E00075950,E06000026,23955.4626465,882.941820983604
-4.12447392027108,50.3830338372202,73636,E00075951,E06000026,28487.8618965,1102.56992291944
-4.12765950686554,50.3831123360368,73637,E00075952,E06000026,27999.9200245,1025.08286988601
-4.13154142823162,50.3831332958879,73638,E00075953,E06000026,24757.901782,818.211554158129
-4.13157476897355,50.3816802586012,73639,E00075954,E06000026,27868.221566,1263.00981328628
-4.13667075416865,50.3831528770753,73640,E00075955,E06000026,79829.2245475,1590.53365110005
-4.13364344782637,50.3992443574575,73641,E00075956,E06000026,58572.0932775,1192.94851531064
-4.12711109154868,50.3975614064951,73642,E00075957,E06000026,121873.3447565,2280.83083456174
-4.1317011380307,50.39807598998,73643,E00075958,E06000026,57547.7491775,1681.94327227002
-4.12267119089935,50.3941692774381,73644,E00075959,E06000026,134370.3071535,2091.63617147066
-4.11735244249373,50.3950960615619,73645,E00075960,E06000026,63169.8778765,1533.42914708277
-4.13215291222839,50.3919445288383,73646,E00075961,E06000026,108229.6031395,1783.07353314784
-4.12789282234198,50.3937371974694,73647,E00075962,E06000026,67503.105775,1338.29775904057
-4.11422689405004,50.3948247365687,73648,E00075963,E06000026,53489.7452115,1373.85480106337
-4.1108428270982,50.3942030568048,73649,E00075964,E06000026,65767.50825,1435.37671015865
-4.11946826647621,50.3929131129548,73650,E00075965,E06000026,56934.741707,1581.34166416859
-4.11573452700313,50.3929936223542,73651,E00075966,E06000026,52536.6048975,1376.33515614091
-4.12691636279814,50.3914102367798,73652,E00075967,E06000026,89665.005405,2144.19681147076
-4.11250889741377,50.391598124779,73653,E00075968,E06000026,42978.635508,1051.39924041253
-4.11658868979258,50.3916089675934,73654,E00075969,E06000026,48092.27854,1349.52802091087
-4.12319454159734,50.391368845718,73655,E00075970,E06000026,71079.4877765,1397.07713452297
-4.1303802372617,50.3897041576034,73656,E00075971,E06000026,83103.32425,2338.01013799393
-4.12313240185813,50.3892200065284,73657,E00075972,E06000026,42826.298919,1118.65563348317
-4.1167064030787,50.3892307295536,73658,E00075973,E06000026,29207.224375,762.509649712165
-4.12743183997247,50.389187663826,73659,E00075974,E06000026,33107.467787,1086.19592122936
-4.1203693431142,50.3903493217776,73660,E00075975,E06000026,42714.502694,1587.14247308387
-4.17747475174724,50.3796835179167,73661,E00075976,E06000026,26067.706812,939.933341756824
-4.18191859867646,50.3794534662931,73662,E00075977,E06000026,335917.386719,4350.80942855354
-4.17317178820151,50.3756336784472,73663,E00075978,E06000026,160756.3199,2382.82451273581
-4.17787035183354,50.3738738938761,73664,E00075979,E06000026,16025.4250895,543.952024514011
-4.17531878986069,50.3731981886754,73665,E00075980,E06000026,38831.411415,1244.56417630257
-4.1693869569947,50.3704390339688,73666,E00075981,E06000026,298651.0669165,3802.38684859069
-4.18105955764513,50.3692983445931,73667,E00075982,E06000026,282066.1159425,3943.91157795012
-4.17974941709673,50.3725615546496,73668,E00075983,E06000026,6731.151339,413.613813350034
-4.17357864741741,50.3718413713529,73669,E00075984,E06000026,25062.1598735,711.919675331982
-4.18169857109826,50.3738994734654,73670,E00075985,E06000026,151779.5186235,2250.81006418389
-4.17540093914016,50.3707121522757,73671,E00075986,E06000026,89928.04918,2311.28874756789
-4.17313905659947,50.3707225775012,73672,E00075987,E06000026,24038.5640645,834.863399704091
-4.17779182860333,50.3700933517077,73673,E00075988,E06000026,17432.76998,642.880045758849
-4.17615418240251,50.3697989544996,73674,E00075989,E06000026,8261.4800545,531.087646995715
-4.17388287926364,50.3682522286652,73675,E00075991,E06000026,18710.5006125,885.268196855311
-4.17060674856314,50.3663411481406,73676,E00075993,E06000026,170747.740503,2946.88360287913
-4.17797106807076,50.3663551727433,73677,E00075994,E06000026,105462.167692,2225.71332587992
-4.1813273203362,50.393626247025,73678,E00075995,E06000026,272250.68744,2893.75807041794
-4.17742654348127,50.3916339775165,73679,E00075996,E06000026,18023.49152,569.40631645876
-4.17840102035242,50.3923347104138,73680,E00075997,E06000026,31246.684998,1232.60957052278
-4.18072622881319,50.3891977612732,73681,E00075998,E06000026,55150.826837,1486.65629619848
-4.17059890900684,50.3901168224664,73682,E00075999,E06000026,56424.4483325,1057.6715132928
-4.17812701761659,50.3907360896676,73683,E00076000,E06000026,14676.98274,692.438518818297
-4.17476448182591,50.3913048079352,73684,E00076001,E06000026,95633.30745,1681.95086281029
-4.17788951720519,50.3893980804763,73685,E00076002,E06000026,16731.964572,732.495657607171
-4.16998000672166,50.3889044415855,73686,E00076003,E06000026,57345.30313,1604.94912571729
-4.17648944093716,50.3898692319682,73687,E00076004,E06000026,30236.616117,926.672627328455
-4.17317928985036,50.3882077714591,73688,E00076005,E06000026,45409.382053,1497.53729283872
-4.17336078119871,50.3869483996119,73689,E00076006,E06000026,17422.5264925,740.435350262369
-4.17459890758787,50.3870174613079,73690,E00076007,E06000026,15774.2068485,542.031536787919
-4.1759337785372,50.3869390469783,73691,E00076008,E06000026,16576.932808,581.987434487517
-4.17621646431339,50.386029638866,73692,E00076009,E06000026,19276.9363,1057.14659791886
-4.17654125568098,50.3851244853745,73693,E00076010,E06000026,22637.770246,768.371747877749
-4.17437324649045,50.3855998751721,73694,E00076011,E06000026,17712.0876045,856.302809769572
-4.17459937088037,50.3841686965802,73695,E00076012,E06000026,24707.401654,932.643890186921
-4.18420566858888,50.3875037224392,73696,E00076013,E06000026,733294.17434,6967.06858743274
-4.17886171623909,50.3827138204103,73697,E00076014,E06000026,47523.1591345,1156.03845517928
-4.17502137996973,50.382682315829,73698,E00076015,E06000026,38840.283006,1061.96347420562
-4.17805749783127,50.3817214088835,73699,E00076016,E06000026,22945.6875265,1055.68168406014
-4.17164322327382,50.3817104527388,73700,E00076017,E06000026,27279.8291405,892.001947916688
-4.17654489095809,50.381086154169,73701,E00076018,E06000026,38313.8948845,953.410619438942
-4.17360196308956,50.3808975322568,73702,E00076019,E06000026,30657.5934475,792.549596723047
-4.17129206665732,50.3802952014792,73703,E00076020,E06000026,22252.0469425,643.892824515277
-4.17286039615849,50.3794761793907,73704,E00076021,E06000026,31960.2259725,1142.90300731303
-4.17396836051621,50.3781609708923,73705,E00076022,E06000026,25855.96791,1015.28867622643
-4.17876318351255,50.3793465430544,73706,E00076023,E06000026,26753.39976,832.918291104197
-4.17554761203381,50.3792395609091,73707,E00076024,E06000026,30944.6582335,1130.82463911325
-4.17819951354553,50.3754006444258,73708,E00076025,E06000026,54665.09804,1382.5764525771
-4.17561068629424,50.3748510583402,73709,E00076026,E06000026,30807.11195,913.531583650463
-4.13411128713174,50.3770701013826,73710,E00076027,E06000026,16908.91198,940.311115534384
-4.13296983638755,50.3760907240406,73711,E00076028,E06000026,19560.8636965,1004.58709089061
-4.13332604402124,50.3743820540667,73712,E00076029,E06000026,28320.661587,1391.94148161709
-4.14148359490903,50.3817171984352,73713,E00076030,E06000026,36716.3153095,1171.48562556337
-4.14156820923367,50.3795366916125,73714,E00076031,E06000026,37757.1788635,966.829790564533
-4.14362362150666,50.3790494960366,73715,E00076032,E06000026,57622.18526,1772.81563319063
-4.13818965898064,50.3795673424598,73716,E00076033,E06000026,31030.265045,1037.48402929137
-4.13774570671852,50.3807997487443,73717,E00076034,E06000026,37830.0577745,1323.45568458868
-4.13303721622406,50.379354394191,73718,E00076035,E06000026,23787.8442785,792.925989899702
-4.14043824286017,50.378273896944,73719,E00076036,E06000026,31551.39529,1178.56943588153
-4.13225448415145,50.3786306707081,73720,E00076037,E06000026,12588.47925,725.179728024179
-4.13649377870583,50.3781337460749,73721,E00076038,E06000026,47812.5221305,1440.63684077308
-4.1328174382644,50.3781799110283,73722,E00076039,E06000026,13630.8596055,777.430075382165
-4.1344372592692,50.3778053104378,73723,E00076040,E06000026,18584.4489405,657.27085202124
-4.13815377506903,50.3779852061058,73724,E00076041,E06000026,20591.697029,754.313552544678
-4.13024582020452,50.3763900831227,73725,E00076042,E06000026,20077.746534,754.2088010931
-4.13145681646833,50.3773830574784,73726,E00076043,E06000026,16129.4663645,658.973729914182
-4.13834252436921,50.3753563753574,73727,E00076044,E06000026,138047.2746245,2608.20096826369
-4.12883777548024,50.3767626652217,73728,E00076045,E06000026,41279.6049395,1221.88986862752
-4.13286103277977,50.3752342414555,73729,E00076047,E06000026,12575.6918655,572.452351873822
-4.13124156421199,50.3754983171733,73730,E00076048,E06000026,25907.4416455,1111.40735675784
-4.13782894579772,50.382125678906,73731,E00076050,E06000026,21478.8142545,1068.03246725205
-4.13970343954204,50.3817902004738,73732,E00076051,E06000026,28415.56121,754.64505702428
-4.1349911187244,50.380015977283,73733,E00076052,E06000026,24362.82839,732.877483486978
-4.09797253417846,50.3865280923815,73734,E00076053,E06000026,53587.8681185,1197.55538165731
-4.10700852543479,50.3819063615802,73735,E00076054,E06000026,338110.435347,6008.1659940553
-4.10929745843289,50.3913823095432,73736,E00076055,E06000026,222207.33883,3061.31389698512
-4.09690814308899,50.3889386151953,73737,E00076056,E06000026,46380.269719,975.957816642307
-4.10940598133229,50.3875556098105,73738,E00076057,E06000026,54888.1168645,1379.804064685
-4.08919618785965,50.3887599491336,73739,E00076058,E06000026,311964.5808095,3488.80903871973
-4.09710263143373,50.3856002400551,73740,E00076059,E06000026,77081.982319,2285.18477255782
-4.11081781816669,50.3853193096815,73741,E00076060,E06000026,54770.619547,1492.17839302488
-4.11319475178678,50.3867985399117,73742,E00076061,E06000026,40070.0343615,1300.61434173139
-4.10713082113578,50.3863618907037,73743,E00076062,E06000026,48401.5146475,1107.62400028981
-4.10216932093376,50.3857224356287,73744,E00076063,E06000026,55581.9045205,1608.28192963364
-4.10761790904406,50.3846315822536,73745,E00076064,E06000026,36195.757632,1100.85130006753
-4.10466457496416,50.3862176063637,73746,E00076065,E06000026,41353.335459,1092.34678142009
-4.11739578754363,50.3818895233143,73747,E00076066,E06000026,68952.3390475,1492.75004191257
-4.11112450055106,50.3839527541377,73748,E00076067,E06000026,24708.06186,785.518227839561
-4.11420874689765,50.3846684005328,73749,E00076068,E06000026,51233.83833,1273.84879246571
-4.10285451567833,50.3837773436396,73750,E00076069,E06000026,44726.7023015,1294.40870324771
-4.10602857830475,50.3837543316203,73751,E00076070,E06000026,33530.2022635,1291.55463334838
-4.10954707481515,50.3831466756034,73752,E00076071,E06000026,47496.9774655,1422.35657390142
-4.11440945029789,50.3828459353154,73753,E00076072,E06000026,38456.2227505,1051.93132892149
-4.12263326774844,50.3819436144137,73754,E00076073,E06000026,36101.871355,1076.24315511751
-4.1209896622145,50.3808570673859,73755,E00076074,E06000026,32367.6710615,1554.84493946863
-4.12868730970198,50.381786063081,73756,E00076075,E06000026,39858.3778155,951.822291021493
-4.12454750344708,50.3812017809791,73757,E00076076,E06000026,44306.6414095,1171.94752274414
-4.13131662029949,50.3808129864975,73758,E00076077,E06000026,26831.1941035,881.698385256214
-4.12750338757939,50.380482127147,73759,E00076078,E06000026,28588.40283,1238.23547736528
-4.11586004771708,50.3800156337105,73760,E00076079,E06000026,29835.4248855,1432.78400023675
-4.12082873587657,50.3797713550876,73761,E00076080,E06000026,21587.2279325,650.671585518533
-4.13014056602157,50.3797577482018,73762,E00076081,E06000026,33215.132206,1025.69395852965
-4.12551089832406,50.3802125406171,73763,E00076082,E06000026,31217.834416,1108.55791437259
-4.12677270373354,50.3791218241066,73764,E00076083,E06000026,32990.3097915,1016.97625888733
-4.10027055344669,50.3946315793788,73765,E00076084,E06000026,130574.0977265,1874.99176133117
-4.10590454402555,50.3937164287567,73766,E00076085,E06000026,69311.117448,1479.44923929571
-4.10171287491916,50.3927588117069,73767,E00076086,E06000026,39600.2766715,1084.97558118419
-4.09476523536356,50.3912228431592,73768,E00076087,E06000026,236047.0660425,2213.62123261771
-4.09848124049447,50.3926553599894,73769,E00076088,E06000026,102112.9061565,2153.9276596612
-4.10329605618558,50.3903746296969,73770,E00076089,E06000026,51554.9650685,1380.27950899149
-4.10353058463713,50.3885003533086,73771,E00076090,E06000026,90578.0427425,2109.14354068662
-4.10720377765336,50.3892131722914,73772,E00076091,E06000026,70712.5789025,1884.9318295248
-4.10026762164179,50.3890507848083,73773,E00076092,E06000026,39096.3483615,1136.12090632777
-4.11142414374897,50.3883220654544,73774,E00076093,E06000026,40120.6366105,1288.03440569128
-4.11473969130315,50.3880437704669,73775,E00076094,E06000026,44453.1454555,1421.50327839526
-4.11608601660295,50.3867810415849,73776,E00076095,E06000026,39266.7437275,1053.46326659482
-4.09836347773219,50.3876263478893,73777,E00076096,E06000026,54828.8407525,1250.46993191866
-4.11735129810453,50.3848385724011,73778,E00076097,E06000026,69184.5919955,1379.49995675765
-4.11917915787294,50.3992635312547,73779,E00076099,E06000026,300586.4934465,4058.38787670756
-4.11837789259834,50.3976137465885,73780,E00076100,E06000026,40054.128559,1495.67057425912
-4.1379444333657,50.4088603776519,73781,E00076101,E06000026,36351.8701245,1044.8714219928
-4.12882031097013,50.4015836667069,73782,E00076102,E06000026,142399.23443,1785.40139767849
-4.11514533967415,50.4025497324767,73783,E00076103,E06000026,49054.8611795,1300.39969430573
-4.10174795448895,50.3988541983138,73784,E00076104,E06000026,91323.0085745,1741.27340581263
-4.1233146173056,50.4016744200039,73785,E00076105,E06000026,47420.640085,1422.18025207728
-4.12563599763884,50.3993220982132,73786,E00076106,E06000026,65276.2937865,1127.59667823755
-4.10550127878345,50.4000600775786,73787,E00076107,E06000026,121197.5062045,2026.28327651753
-4.11076064882348,50.4013368096863,73788,E00076108,E06000026,81800.182425,2010.39450694744
-4.09975859432539,50.396998852226,73789,E00076109,E06000026,104663.7430155,1946.12528060194
-4.10927439982361,50.3990836408694,73790,E00076110,E06000026,64448.33521,1500.32475180967
-4.11368954144446,50.400035483214,73791,E00076111,E06000026,102614.9003965,2472.74553099901
-4.1078178432071,50.3970030793558,73792,E00076112,E06000026,50032.48414,1086.69694756929
-4.1045450376666,50.3963226975041,73793,E00076113,E06000026,74327.33809,1462.31589031595
-4.12133389193122,50.3975399578346,73794,E00076114,E06000026,42566.6459605,1328.98211891275
-4.11808886389338,50.3968002019647,73795,E00076115,E06000026,59702.930562,1586.51692793187
-4.11186689600185,50.3971160058004,73796,E00076116,E06000026,48591.2070545,1298.99082094618
-4.10895028892001,50.3955239674114,73797,E00076117,E06000026,55832.2108365,1238.04923722759
-4.1390647303085,50.4104238208173,73798,E00076118,E06000026,45899.04126,1299.79155995338
-4.140179608539,50.4090302064192,73799,E00076119,E06000026,43387.491794,1108.66934225035
-4.13559545026761,50.4080852923182,73800,E00076120,E06000026,84218.44189,1657.53705740274
-4.14882126817245,50.405102225261,73801,E00076122,E06000026,47926.751834,1267.97174557297
-4.13079097731719,50.4069555506605,73802,E00076123,E06000026,62543.2246805,1883.71654679023
-4.13940764954781,50.4039151753127,73803,E00076124,E06000026,179455.7943685,2398.68492109537
-4.12398430080366,50.4056493022759,73804,E00076125,E06000026,57773.5327975,1311.9305610577
-4.12985717874827,50.4052148126562,73805,E00076126,E06000026,76435.2364355,1444.83772669802
-4.12539414271752,50.4041318230379,73806,E00076127,E06000026,63316.3813165,1134.93358760184
-4.10406619662503,50.4034043414643,73807,E00076128,E06000026,114384.87123,2679.28149746543
-4.13434476344377,50.4055019374032,73808,E00076129,E06000026,96934.9899185,1833.59302970977
-4.11975298243734,50.404763052705,73809,E00076130,E06000026,62908.8999455,1854.84179690368
-4.11643407487356,50.4040386723745,73810,E00076131,E06000026,48562.881774,1112.70294834649
-4.14748562912813,50.405641243708,73811,E00076132,E06000026,98658.4133035,2708.88454521339
-4.14710598727594,50.4032675114659,73812,E00076133,E06000026,62413.7377335,1692.43795603504
-4.11166280799341,50.4032421039075,73813,E00076134,E06000026,80276.407923,1318.62837642048
-4.10507148385075,50.403513332128,73814,E00076135,E06000026,50033.2186215,1365.77660548244
-4.13274516782749,50.4025363434455,73815,E00076136,E06000026,131796.92761,2113.79259732974
-4.1212527977852,50.4036167407193,73816,E00076137,E06000026,44414.982738,1235.46735260488
-4.12279108512781,50.4025356489263,73817,E00076138,E06000026,51734.3790245,1221.64101632975
-4.13839452841772,50.4018150933541,73818,E00076139,E06000026,87460.4609175,1396.35106742392
-4.16555615808671,50.4033513455285,73819,E00076140,E06000026,415436.22865,3389.17208402152
-4.14653412578828,50.4005417566762,73820,E00076141,E06000026,45702.2929395,1523.33447434468
-4.16126974437182,50.3901625364677,73821,E00076142,E06000026,52407.639349,1589.80838605824
-4.16698196858872,50.3907947792424,73822,E00076143,E06000026,41984.0646455,1491.35520101431
-4.16137496676842,50.3884878792204,73823,E00076144,E06000026,40677.259502,1062.67125093859
-4.16387330316347,50.3884263372991,73824,E00076145,E06000026,58691.4056775,1338.18180815896
-4.174541790951,50.4001053263758,73825,E00076146,E06000026,107235.0751235,1622.37502247117
-4.17631629406252,50.4012556335775,73826,E00076147,E06000026,46309.7496875,919.004128017676
-4.1782118781352,50.3989607745765,73827,E00076148,E06000026,26062.564396,983.662378131131
-4.17888078359863,50.4004880007241,73828,E00076149,E06000026,37653.0608845,877.647529652567
-4.14949879532711,50.4018830691944,73829,E00076150,E06000026,79447.6931445,1607.07790411856
-4.157991850222,50.4015740403598,73830,E00076151,E06000026,358540.329693,3933.9374268223
-4.14416412919461,50.4017307828809,73831,E00076152,E06000026,54197.395876,1347.61942406008
-4.16596972768892,50.3988778752172,73832,E00076153,E06000026,96448.111545,1796.30398370696
-4.18185786241152,50.3984874487264,73833,E00076154,E06000026,54686.4810545,1474.98189739111
-4.1502722123013,50.400359427495,73834,E00076155,E06000026,50567.0682725,1880.15279144382
-4.15646288427377,50.3993943952596,73835,E00076156,E06000026,59463.02914,1384.0917261129
-4.14481438249952,50.3991545100232,73836,E00076157,E06000026,71121.94798,1471.32278242198
-4.16221158245641,50.3986601019474,73837,E00076158,E06000026,77411.339575,1725.47295435772
-4.17999803798592,50.3983295494462,73838,E00076159,E06000026,24670.0783435,858.196465403368
-4.17957724621687,50.3971196016404,73839,E00076160,E06000026,56454.3570335,1420.96354126924
-4.15558699992634,50.3982139714427,73840,E00076161,E06000026,62381.863895,1679.46112938485
-4.16845042845235,50.3976988141686,73841,E00076162,E06000026,48253.0651515,997.869044969964
-4.16167103529274,50.3973615853507,73842,E00076163,E06000026,63962.684852,1223.18247313404
-4.15674501062018,50.3964391559773,73843,E00076164,E06000026,61313.297849,1197.36239967652
-4.14098885717778,50.3991485331764,73844,E00076165,E06000026,167499.0655445,2212.11398054306
-4.15084835539306,50.3973866741457,73845,E00076166,E06000026,170205.0841835,2793.79826299395
-4.17266222618653,50.3972090123126,73846,E00076167,E06000026,242784.3606585,2709.23908154267
-4.16058779278763,50.3960319897174,73847,E00076168,E06000026,40941.2251655,1130.35144123278
-4.16618256364882,50.3944318011434,73848,E00076169,E06000026,56213.6607595,1534.19939891083
-4.16958839980995,50.3944895255386,73849,E00076170,E06000026,38119.4571555,1377.08091631177
-4.16054027109153,50.3944317478227,73850,E00076171,E06000026,33354.149394,867.214165394218
-4.17661886964089,50.3954106674314,73851,E00076172,E06000026,42316.9011655,864.364751148951
-4.16657782879629,50.3959089743631,73852,E00076173,E06000026,58402.33659,1339.38497632711
-4.15858438081429,50.3942822489656,73853,E00076174,E06000026,69651.140539,1631.436528212
-4.17431034159755,50.3932281049029,73854,E00076175,E06000026,35441.905177,1051.17850271684
-4.17307754672462,50.3941128865099,73855,E00076176,E06000026,32340.420709,897.93441994548
-4.16247972605287,50.3934499562653,73856,E00076177,E06000026,32207.7907165,849.900257292149
-4.16416043320832,50.3940401154563,73857,E00076178,E06000026,42096.340386,1493.96601939621
-4.17119253521147,50.3928172271319,73858,E00076179,E06000026,38313.52619,1318.20621369412
-4.16952869741331,50.3920201075814,73859,E00076180,E06000026,43478.5865,1080.28096824244
-4.16252919671432,50.3916070450623,73860,E00076181,E06000026,50025.9817335,1133.10028570436
-4.16490655704816,50.3913432140722,73861,E00076182,E06000026,46625.4899555,1311.91075869802
-4.16741051902686,50.3918883629101,73862,E00076183,E06000026,30125.33573,1055.08560497302
-4.17543610431552,50.4128563747132,73863,E00076184,E06000026,151374.1124615,1812.02319471971
-4.14894946544943,50.4107701116175,73864,E00076185,E06000026,40882.4456475,1336.04714230322
-4.15056541033563,50.4077146753983,73865,E00076186,E06000026,59060.6900755,1252.71278309531
-4.17013053927039,50.411464797226,73866,E00076187,E06000026,99182.4809945,1914.40537714958
-4.15879519001513,50.4116440445395,73867,E00076188,E06000026,40530.19847,1063.14039093792
-4.16415861330343,50.4121213450673,73868,E00076189,E06000026,43024.603899,1137.70602939479
-4.16126632804718,50.4112272169982,73869,E00076190,E06000026,58690.2831345,1636.9152743665
-4.14537495109446,50.412082541931,73870,E00076191,E06000026,35209.3599,1322.82743852338
-4.15489841164304,50.4135814610936,73871,E00076192,E06000026,93650.4687525,1762.52338495233
-4.16429049640701,50.410470729591,73872,E00076193,E06000026,52538.447226,1244.82178854812
-4.15400838776238,50.4103845904092,73873,E00076194,E06000026,127691.75661,2164.35635474841
-4.14652794506092,50.4109708490572,73874,E00076195,E06000026,27471.8411135,1372.2472243094
-4.14300144964691,50.4110601229258,73875,E00076196,E06000026,43083.8895185,941.741341427465
-4.1666144000191,50.409641833877,73876,E00076197,E06000026,54643.4678435,1075.23799105451
-4.16250218085843,50.4088679699294,73877,E00076198,E06000026,53252.5140355,1548.11740786437
-4.14730629873729,50.4090987903801,73878,E00076199,E06000026,47733.741232,1751.80133420959
-4.15785320995102,50.4091577792223,73879,E00076200,E06000026,75461.12579,1666.99702607486
-4.16065350343108,50.4076531655079,73880,E00076201,E06000026,77549.415207,1420.53177501192
-4.15381606232337,50.4079025198985,73881,E00076202,E06000026,61077.816326,1626.94146408302
-4.15519396457826,50.4067862247804,73882,E00076203,E06000026,55112.57521,1565.47782745173
-4.1567505843921,50.4050965797862,73883,E00076204,E06000026,86205.383463,1953.78250638469
-4.15389121573166,50.4057523029782,73884,E00076205,E06000026,43725.336642,1195.29681214447
-4.15222891647445,50.4041132013032,73885,E00076206,E06000026,40755.7487,1070.00844113831
-4.18855485079764,50.4117667567607,73886,E00076207,E06000026,1009968.792033,5882.79924131762
-4.17580127117171,50.4202974972382,73887,E00076208,E06000026,114369.37868,2385.81491638641
-4.18117354476881,50.4214856609606,73888,E00076209,E06000026,37368.8633175,1140.72705988117
-4.16456634294778,50.4163096970601,73889,E00076210,E06000026,239782.15927,2295.38176001236
-4.18883103222451,50.4192535311453,73890,E00076211,E06000026,795009.75068,7422.75277308762
-4.181194265246,50.4201132279413,73891,E00076212,E06000026,41200.1758245,961.467448291536
-4.17226191091491,50.4208691622471,73892,E00076213,E06000026,83445.2472365,2040.97665004274
-4.16905330968042,50.4196714188638,73893,E00076214,E06000026,116082.0332685,2020.24297815821
-4.181513426175,50.4190597431226,73894,E00076215,E06000026,49886.6878485,1942.30193745509
-4.18443002128838,50.4174164076536,73895,E00076216,E06000026,163333.083125,2617.63966968077
-4.17392571761453,50.4177877590681,73896,E00076217,E06000026,58286.5736485,1047.70954736582
-4.17967145134431,50.4173611991535,73897,E00076218,E06000026,40285.3867255,925.792216896354
-4.17053620838907,50.416915529141,73898,E00076219,E06000026,128300.8257315,1904.40951859176
-4.17739898865648,50.4168239717471,73899,E00076220,E06000026,39504.4423335,1088.48403150214
-4.1476942284064,50.4135111821863,73900,E00076221,E06000026,163807.6999925,3032.27164206175
-4.17212646960412,50.4147303583371,73901,E00076222,E06000026,46193.342637,1147.18398213994
-4.16862248204847,50.4148227099773,73902,E00076223,E06000026,31091.9105215,795.749035627778
-4.15890717265944,50.4154110881078,73903,E00076224,E06000026,117237.545503,1930.39778905497
-4.16953720168808,50.4135256426987,73904,E00076225,E06000026,38963.272872,1320.18018944503
-4.15083857449179,50.4120470426268,73905,E00076226,E06000026,96600.959295,2063.63260868757
-4.15934042231323,50.4138355364606,73906,E00076227,E06000026,26679.86228,808.503632628212
-4.16463837385858,50.4132900051502,73907,E00076228,E06000026,17498.9160915,729.398003195332
-4.16153853626902,50.4131554842525,73908,E00076229,E06000026,41735.024857,1343.51873937199
-4.16774308793785,50.4124604400366,73909,E00076230,E06000026,42882.7650525,1488.48683677087
-4.10644616726261,50.4269680980792,73910,E00076231,E06000026,120343.810024,2128.18353910085
-4.09961993561497,50.4148877942252,73911,E00076233,E06000026,77353.8999165,1520.07310622826
-4.09598073202682,50.4155069462797,73912,E00076234,E06000026,26153.7454655,800.348910828458
-4.10323948781897,50.41400780775,73913,E00076235,E06000026,43634.899031,957.823048423601
-4.09379861090261,50.4165651705803,73914,E00076236,E06000026,214027.746409,2633.36430606685
-4.08992496877427,50.4115253733291,73915,E00076237,E06000026,85847.5978495,1576.17672156885
-4.10400117367075,50.4108767067899,73916,E00076238,E06000026,54979.8339715,1616.24946645059
-4.10221850932117,50.409147368507,73917,E00076239,E06000026,35347.15223,1116.42191737116
-4.10193274775753,50.4069992670124,73918,E00076240,E06000026,70378.6338565,1821.47714230492
-4.09402701772859,50.3992525806237,73919,E00076241,E06000026,43502.5079585,1428.18204878254
-4.10955203640568,50.4330254843393,73920,E00076242,E06000026,235111.542347,3283.0287664912
-4.10502474747001,50.4292643125432,73921,E00076243,E06000026,159608.4651475,2609.29951094046
-4.10010219429521,50.4212041347304,73922,E00076246,E06000026,304220.41006,2853.62631967319
-4.10544097640477,50.4182937859311,73923,E00076248,E06000026,100776.107892,1778.32609156714
-4.10018420064667,50.4175257610137,73924,E00076249,E06000026,97366.1294505,2410.833421651
-4.09793343791028,50.4175452157845,73925,E00076250,E06000026,77389.8126955,2007.11613136609
-4.10808873992946,50.4142039504435,73926,E00076251,E06000026,300734.41304,3327.62807453162
